row ID,Alphitonia philippinensis (1),Berchemia floribunda (2),Berchemia giraldiana (3),Berchemia hirtella (4),Berchemia huana (5),Berchemia kulingensis (6),Berchemia lineata (7),Berchemia loureiroana (8),Berchemia sinica (9),Berchemia yunnanensis (10),Ceanothus asiaticus (11),Colubrina arborescens (12),Colubrina asiatica (13),Colubrina pubescens (14),Colubrina spinosa (15),Gouania leptostachya (16),Guoania javanica (17),Gouania leptostachya (18),Gouania hypoglauca (19),Gouania polygama (20),Hovenia acerba (21),Hovenia acerba var. kiukiangensis (22),Karwinskia calderonii (23),Krugiodendron ferreum (24),Paliurus perforatus (25),Rhamnella franguloides (26),Rhamnella tonkinensis (27),Rhamnus crenata (28),Rhamnus davurica (29),Rhamnus diamantiaca (30),Rhamnus erythroxylon (31),Rhamnus globosa (32),Rhamnus hainanensis (33),Rhamnus koraiensis (34),Rhamnus leptophylla (35),Rhamnus longipes (36),Rhamnus napalensis (37),Rhamnus oreodendron (38),Rhamnus parvifolia (39),Rhamnus rosthornii (40),Rhamnus sphaerosperma (41),Rhamnus subapetala (42),Rhamnus utilis (43),Sageretia pauciflora (44),Sageretia thea (45),Scutia eberhardtia (46),Scutia myrtina (47),Ventilago calyculata (48),Ventilago calyculata var. trichoclada (49),Ventilago cristata (50),Ventilago denticulate (51),Ventilago inaequilateralis (52),Ventilago leiocarpa (53),Ventilago leiocarpa var. pubescens (54),Ventilago maderaspatana (55),Ventilago oblongifolia (56),Ventilago pauciflora (57),Ziziphus apetala (58),Ziziphus attopensis (59),Ziziphus cambodiana (60),Ziziphus funiculosa (61),Ziziphus guatemalensis (62),Ziziphus horsfieldii (63),Ziziphus incurva (64),Ziziphus mauritiana (65),Ziziphus oenopolia (66),Ziziphus poilaneo (67),Ziziphus rotundifolia (68),Ziziphus rugosa (69),Ziziphus rugosa var. harmandii (70),Ziziphus thyrsiflora (71)
174,3649.944223,18.62375565,51.777,19.89,13.182,161.676,36.288,80.68386365,122.8139963,29.664,400.9800311,19.053,67.308,35.64,65371.64301,55.845,69.345,23.829,162.2943062,195.3,49.956,297.3,18.10427124,45.54,20.4,88.8,32.13,179.154,18.36,77.42714667,138.2938989,15.6,11624.3779,24.882,28.86,57.159,0,25.992,27.378,78.192,90.47870068,944.3021356,41.067,71.65051245,23.085,448.0711626,51.51,21.06,34.164,27.03,11.73,11.88,74.71380176,0,27.25207361,21.141,186.698107,486.9467798,48.96104434,90.3787608,21.12,1717.582799,158.0943647,507.4536445,3723.962752,125.784,16.26,290.8295821,248.7241406,274.101,615.0066592
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65235.61169,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,211.536,87.72,83.64,44.37,24.843,451.1145681,756.8127109,145.728,256.6740168,448.7607023,48.546,64839.64174,315.444,521.131905,15.111,10.14,39.546,4483.882891,568.8144111,96.96,177.219,54.32534912,9751.104623,0,335.4167739,63.375,16.32,290.7274219,39.27,33.89310791,778.6350024,21.294,61.101,0,30.996,43.602,331.1236472,124.776,25.53,6575.323351,29.502,29.967,130.2351903,11.73,0,130.206,82.45413538,11.73,12.24,27.459,248.6388208,77.01,121.2682266,309.4479265,19.266,19.575,50.085,694.6757087,23.475,0,2555.701743,140.904,59.895,133.008,173.3290675,209.1831573,0,143.3128923,65.52,344.808
177,23.391,0,0,0,25.5,9.72,0,0,14.1966,0,6056.535656,17.9883,172.8413312,6132.727223,64447.48902,48.60681738,53.2236,87.17162347,20.268,8764.944599,0,0,14.112,10.6155,0,16.3392,0,0,21.8913,21.87,0,12.5571,0,5.5146,0,19.8,0,48.225,0,15.228,0,0,0,7.9398,9.3588,7.9662,12.276,11.7576,0,0,0,0,0,12.9162,11.4048,0,0,30.1431,26.9775,15.318,0,11739.76007,9.1908,17.9745,7148.183651,148.9848,81.3204,208.2267,8.34,0,218.7134886
178,189817.767,166696.311,84763.194,86148.756,27625.71,79175.037,51562.71,51300.837,73050.882,30494.997,173331.6,681.195,117637.62,61648.434,173538.834,127208.385,59818.932,66417.81,58987.89,859291.338,461454.645,135615.516,104072.139,23262.69,12628.533,110469.786,58365.774,183425.211,38594.16,78561.309,111871.3047,16955.20372,37833.303,121151.553,4803.807,155572.23,746533.992,565444.89,685907.091,595964.634,690308.991,553719.063,464838.843,241916.394,265914.906,179641.608,102090.675,92768.826,76784.814,103655.571,58732.011,82363.173,148726.332,111297.66,28601.706,47784.339,108706.413,153390.168,276633.528,58637.217,75052.695,161923.233,518598.5937,24086.835,169309.029,166317.261,37705.113,71126.508,81852.705,74600.52,926288.961
179,33.25566786,16.443,0,0,0,15.228,0,17.0976,0,7.9068,35.7048,0,9.7362,29.0016,115.2174463,31.2198,11.1672,185.0641534,11.0763,63978.56556,20.8209,0,11.0814,0,26.6976,25.9641,0,0,220.1955,13.26,0,8.604,180.3585,7.5978,0,27.4176,0,0,0,18.2952,21.9186,97.74546714,0,8.9625,20.007,16.326,16.422,0,0,0,0,0,26.4537,0,17.208,23.3025,0,0,0,0,0,841.8813,13.923,0,1772.169097,19.548,37.4118,24.33126006,24.4422,10.6911,92.583
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63945.8442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,11.6817,0,16.6125,0,5.4054,19.4256,0,0,0,17.901,10139.06612,0,141.6939,40.7139,130937.2842,10.0212,10.17,11.1507,22.2786,59287.98194,142.791,0,0,140.9118,0,0,0,0,0,0,0,15.5058,16.7706,17.325,0,0,17.853,0,25.0668,11.6817,10.2,13.26,29.1627,0,9.3984,6.816,11.7093,0,0,7.194,0,0,0,0,13.2423,0,0,11.7369,0,22.7556,0,63767.94586,120.1210524,0,130.7015171,18.2262,33.9324,23.976,20.2167,0,4195.467458
182,20919.74405,29634.85926,37495.47906,692.3373234,117372.7453,106347.6783,14185.61889,41802.69663,95693.76212,198874.0468,2212.131107,321.9519,444.0972759,2862.325855,196.5047127,1303.230435,44773.18986,11980.03365,11646.96888,58.2705,61518.13635,960.6485195,15298.47166,130.0635,7582.891032,8814.429818,214.9776,87.20202067,21354.04031,9209.098078,9792.369007,4873.599773,2195.760792,12363.14724,84.04248994,9963.890653,1048.817795,5666.578519,11200.32284,82639.70695,21812.01645,839.0422926,6752.692276,2071.415369,7.029,27,189263.9051,20530.16432,56.166,79.56831299,15431.21465,10204.11033,3261.482554,63741.04396,30831.68901,30304.30577,3327.291221,196.359,66748.16708,47.56712288,261.1044,2389.996341,3124.175479,27.8124,63450.56559,111249.4771,7676.147859,119315.6122,8939.128595,9.4257,1869.703871
183,329.0508,21.5211,0,22.9635,0,15.7608,0,39.0621,10.3791,10.755,6.4908,15.618,10.818,23.706,59.3547,121.524,14.6943,3843.622547,10.746,125.5401,0,10.6155,15.12,10.104,16.8003,0,10.14,0,16.4241,12.2256,0,24.387,0,0,0,0,0,0,0,0,0,0,0,28.3245,26.163,23.499,0,0,19.8081,15.7635,11.6955,0,19.5318,11.2134,0,19.7847,0,6.84,0,12.9276,8.9625,63678.41809,5.421,0,12.87144536,23.031,8.6184,0,0,15.624,307.4229
184,46.9224,119.1699,26.2089,26.2224,21.483,164.0184,13.6485,37.4154,100.791,140.6184,49.2954,0,32.9784,27.5724,21.96,8.487,20.8854,5.8464,0,8.604,27.7452,7.8588,0,10.656,49.1742,101.5365,25.9335,30.6,27.5238,38.3322,126.6,68.9502,19.3824,95.6922,11.8986,76.9617,60.3396,109.8062354,14.8215,7.266,26.73,0,131.4117,4671.741796,30.5172,14.07,10.764,83391.19995,13.7742,1457.537642,4470.170133,43926.48956,79.3611,157302.2549,18455.20061,94226.52928,18.6984,59.33670948,61.8435,111.3912,285.3135,33.2262,29.0664,0,17.679,13.55402363,28.6281,123.9864,20.484,32.6976,148.3788
185,39.708,34.6836,44.7975,0,16.284,9.153,63420.34335,19.854,15.774,10.65,13.272,0,19.965,34.0716,41.6376,0,51.513,35.06171105,23.3772505,68.1858,38.28,26.2548,0,37.8675,16.194,14.79,16.2528,30.9177,0,57.2811,37.584,0,0,54.81109303,0,0,0,42.4476,9.6795,23.436,16.8102,33.5016,23.97,10.845,24.3813,114.4476,12.2112,14.5662,7.152,0,0,17.8362,22.059,37.58316753,12.2328,30.0015,58.8546,55.53,26.499,43.932,49.4466,90.429,30.8484,65.2689,22.3215,34.4112,9.105,89.34099005,24.99,16598.20964,66.1248
186,134098.2682,199.7335012,13.2366,26.1348,34.1145,37.4997,0,13.2312,13.2645,12.5055,62937.9172,188.9939044,2561.839193,565.9990812,7362.465387,21094.39522,882.45384,16304.97477,2694.483168,77955.94293,304.9938,87639.32587,119.8614,200.0147135,14.34,89.24649825,32.3154,67.8255,14.2212,116.8584,13.8666,18.198,165.9862418,122.5053989,66.036,57.0762,12.7125,50.3388,26.7795,16.158,36.423,37.122,40.689,20.367,36.585,7091.577427,22.392,28.1448,23.9136,7.5285,0,17.136,26.01,16.8003,8.9475,25.0002,11.8305,141081.7324,4006.32272,156368.8656,2990.007454,50371.93278,20035.23515,111555.9726,25050.95192,7491.057124,1190.920019,112634.6996,63346.67618,1506.534757,4542.734786
187,19.29,0,12.2328,0,7.17,12.483,0,0,0,0,244.7297287,22.6287,18.6507,33.888,156.0521504,0,0,0,0,13548.7146,18.348,15.12,13.9968,39.4272,0,133.0497,29.0844,16.2336,0,0,0,15.1524,0,19.404,0,0,0,30.0915,0,21.4728,0,0,0,0,26.6448,12.6198,0,0,0,0,9.1638,0,0,0,0,0,0,23.9316,0,0,14.8485,113026.0653,35.448,11.0949,67.6638,23.0175,0,46.1854083,0,53.5288819,355.7887443
188,19.4928,9.591,53.946,19.8075,43.21157823,17.3055,7.5924,27.4428,107.9265,17.03320897,65.02193822,63214.75035,45.7464,41.7318115,14.1984,15.04707202,48.531,56.80262384,21.8526,48.07210744,31.85632324,21.2586,7.4304,13.563,5.8128,5.611627057,351.126618,17.21316833,15.90777003,7.0482,152.5011511,22.24898262,18.4704,24.2892,15.732,7.1925,27.89329202,48.99454623,49.44951467,48.5274,12.69,21.7221,29.2815,10.248,18.3276,6.8706,34.33142673,47.5632,230.0159254,52.92,23.166,61.11193718,6.51,160.501411,24.81337606,49.49932888,10.2606,44.37781062,156.2436,10.1052,34.725,128.88,20.343,57.75824722,16.2162,51.01851784,23.64493244,10.41,9.7431,64.7964,28.2315
189,56.1474,0,0,8.97,125.58,0,0,0,0,10.7163,54.5571,21.8736,24.9834,0,107.0784,5030.610592,79.2378,63035.63185,14.5152,192.603,18.6093,0,0,21.648,17.16,6.8115,0,0,0,0,0,0,0,0,9.099,0,0,0,9.3366,9.1692,0,16.4178,11.7093,0,35.37,21.5142,22.7052,0,20.8485,0,0,0,0,25.1565,0,0,0,26.1288,0,23.4,0,442.3308545,23.97,0,94.0815,0,7.8144,59.6502,0,0,12.915
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62899.2894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,48.64676006,12.27,62652.20652,25.6239,30.1038,16.68,100.8360981,637.7492453,44.20954197,730.9053483,404.6605639,12.927,65.13283477,27.1956,11.592,97.8282,39.564,30.7866,5.5566,7.4088,30.6936,13.1664,30.825,319.5114,17.1792,97.6542,9.7008,15.3402,640.8417,18.0612,1560.371665,66.1966964,14.268,71.9736,44.5113,256.7112,43.8816,173.337793,537.8458436,84.0006,75.27730488,9.996,12.7002,3440.23307,2332.346522,10.971,5.589,27.9864,19.3752,17.5371,6.21,18.2688,11.9358,20.37,18.399,15.948,18.657,15.84,54.5688,26.36315068,170.7580807,56.4483,11.5584,62.7984,16.2162,128.2731,16.1238,40.62,7.6368,24.5652,51.36
192,89.68684131,21.924,10.2,10.26,9.69,8.568,0,43.848,42.771,31.11,39.49051575,13.689,62.946,15.3,209.0364404,53.244,36.72,51.048,79.91153394,199.485,47.763,667.0355347,0,58.242,33.969,60.816,32.448,45.192,44.631,23.42193054,12.096,14.454,168.966,0,22.68,39.039,0,17.34,24.18,16.731,28.908,0,0,0,12.312,52.224,26.622,0,14.52,22.743,14.28,0,0,27.825,12.675,42.84,17.85,62525.86363,28.05,30.09,41.397,1080.827922,22.764,0,138.756,19.89,81.951,13.26,93.138,215.0639246,0
193,127971.4675,8.9913,32.688,0,27.0981,0,178.8048,0,8.2386,9.18,342.5430204,21.801,346.9098891,10775.01429,40993.57919,114.0684,57.4467,10223.10747,73.1289,7267.598965,85.6086,18.1656,15.57,378.7185,31.9125,14.1372,6.4314,13.7295,10.17,52.14,0,0,72.3372,7.182,0,31.8435,0,0,0,4.347,0,18.2799,12.516,0,34.554,0,0,0,10.2,0,0,0,0,42.24,10.6785,12.69,9.36,47.16,43.1844,84.6276,12.5475,29571.02031,10.4139,0,83986.4169,13756.29542,37.0773,91078.86436,89.82439079,0,565.6297028
194,750.9137754,897.286693,814.3218362,1044.876448,719.2211309,712.11346,1318.218813,2187.840548,5076.096053,2695.288148,2339.075487,1337.13917,2786.643868,5293.492538,4132.730622,3663.384492,559.2792393,2142.485175,14796.5632,27698.36984,2292.898192,1742.649041,796.5818438,61853.61251,1362.560492,9239.126739,3952.236842,1813.563141,2920.619301,604.215,3209.08076,4799.421146,1991.174851,1885.964499,8289.820856,781.0503076,1981.825671,3352.953563,913.4855112,2325.947262,11563.49817,166.824,6119.592667,220.335,2883.666051,3860.615706,274.758,10745.13395,209.265,4024.946125,3789.966762,149.475,3859.930241,4615.296583,9679.912907,1963.937086,7054.82259,6824.898507,16663.91923,2392.043014,5077.708893,137.379,1564.47697,2446.701677,4601.239626,1292.883625,1574.011703,5770.638243,2111.478683,2054.148988,23024.71254
195,17909.76774,8.5752,7.17,8.5896,11.6955,0,0,12.6975,127.008,22.698,12.276,11.6541,233.301,16.8102,115.026,61549.72751,17765.04109,69296.55715,26.3952,132.2442,66.477,43.9263,195.2535,0,0,18.864,0,10.71,0,127.992,0,0,0,23.49,0,9.1152,114.804,0,20.8239,0,20.8593,0,13.2054,0,8.6961,0,0,0,208.3653,0,13.7457,14.238,0,0,14.7465,0,0,10.4487,7.5915,48.01491806,0,150.54,144.9414,0,78.4647,8.6616,0,27.7644,0,0,8406.336762
196,45.79782,1219.461856,6141.602166,21.44169,149.328,236.852378,1279.260201,3887.766085,93.9675,284.89104,41.8806,6718.097531,11.73,170.5478584,47.25,83.81277,197.118,25.79427,26.51469,0,130.2539004,0,173.2125,23.06376,363.4834475,120.3752098,54.978,32.56671,150.2015748,73274.13406,1045.565071,280.6296237,120291.1615,61357.51124,857.1069564,178355.7622,8147.436047,6223.261774,4773.812373,81.54,10656.80494,106834.1337,1544.898489,104.2609095,181.611289,51.10174475,484.462236,0,86.25404615,51.48513,94.65593008,32.6796,78217.14198,32.39358,52.24716,156.32484,36.33552,22.35,96.04526486,27,555.4908691,57.2565,323.988,0,0,0,426.898176,5.35626,26.30693127,34.782,0
197,142.2302747,16.731,15.21,52.662,11.661,47.16,83.631,0,33.39,125.493,15.447,29.913,313.464,17.727,113035.1118,77996.54308,1446.719019,64921.94531,567.0368584,124.992,114.06,194.634,204.417,294.822,26.73,18.63,116.874,13.182,23.49,46.704,26.52,12.6,50.7,16.128,10.584,23.829,9.69,48.321,23.97,15.21,68.061,66.528,24.96,16.83,56.817,20.325,11.73,16.443,13.338,28.899,33,16.74,30.9,41.58,10.14,0,36.585,61309.34711,276.4075605,15532.06732,159.1150818,27274.61893,96.48890643,1582.457621,56.952,162,173.094,134.0058206,70.66211737,40.8,58730.75404
198,93640.38056,183.2655,4.7748,29.6595,33.6636,190.548,13.6242,20.787,32.5056,20.4,38.199,157.56,137.049,117.3525,27467.17513,419.526,84.6321,53.4855,2504.648895,337.0926,1865.992367,2483.919755,38.766,15.666,16.7904,1264.058345,36.0732,9.1422,79.49534414,12.2184,24.6402,24.5916,129.9564,22.227,242.8218,0,0,21.1488,38.7984,20.304,116.3736,45.2928,105.2757,15.7968,9.075,4971.654941,10.71,13.7538,28.5987,0,0,9.1422,0,29.2572,23.418,7.8738,0,80.9297877,4621.196273,48.4215,161.6235,421.83,425.9054465,586.8610085,1028.63187,1001.603264,4692.62407,283.046012,2044.235959,190.9805054,175.4764157
199,199.3268262,265.6689067,51.70601257,66.42682498,25.203,113.3249522,119.574,55.44,42.588,339.417,2703.224092,44.55,437.7907394,199.872,2590.87151,121.593,15.717,450.9011056,821.4067617,29924.36702,156.1966007,1092.156853,80.02585767,453.987,45.9,30.6,61.347,107.466,135.192,166.6842561,95.304,96.32353638,396.7156113,155.925,45.864,67.536,226.5768384,43.35,522.9901772,107.0006703,123.18,251.5283093,74.88,16.224,39.13647693,161.172,21.138,93.33,72.339,41.217,62.22,29.07,72.93,30.6,47.94,28.251,69.342,249.381,37.449,71.676,82.33184372,8014.597943,34.521,218.319,1018.926397,23.46,18.87,1538.781826,91111.86448,646.1317002,1190.672756
200,111815.6482,23.3928,0,0,12.204,7.14,9.2664,0,0,0,249.2799,27.8355,43.821,204.9601763,60331.5946,256.7694037,64.3782,180.243,54.4626,80198.7107,65.1612,60.84,0,0,21.222,14.0166,0,17.091,9.1476,0,0,34.4472,46.81782458,15.84,0,0,8.5896,11.2596,100.0917,0,47.1093,0,0,30.7395,14.877,23.7075,0,0,9.6501,9.6633,0,11.6817,0,0,0,0,0,0,0,172.1007,0,588846.9389,578.9817302,12.2256,67.14386884,0,45.4434,12304.92336,0,0,3916.358649
201,0,0,0,0,0,60304.51472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,421.74,0,9.261,30.8805,32.589,43.3965,23.0544,8.3007,64.8324,34.7355,21.6648,98.26665557,58.64962288,115.233,9.0945,14.6739,19.3458,141.0288,23.307,68.82,81.7344,49.9227,0,0,32.8545,19.35,270.8622,104.0508,23352.24428,3426.541466,123144.5912,80648.48742,9187.438588,3747.485022,1538.789912,173.826,17.8815,6800.780491,71874.11125,21.3444,48489.96682,75074.94504,20.5542,33.39256245,28.3374,25.4088,7.9002,53.17145863,12.24,11939.38912,15.5703,11.76,194288.9817,101.9615364,74.562,49.6545,29.90162637,45.657,37.536,27.8916,48.7032,33.25354561,25.5141,12.75,0,33.063,25.1784,12.2808,9.3522,43.4136,160.9251
203,60111.5651,62.5317,47.0652,26.90468262,48.1164,66.039,8.91,37.2957,192.468,42.7560318,18.3933,54.6003,35.7513,54.57,17.5284,99.8832,167.2986401,22.2453,40.1715,26.364,66.7614,70.18188541,0,47.6715,0,35.7726,20.475,38.0484,11.88,51.1548,54.4518,115.0716,76.4415,19.809,54.1827,93.6684,25.2495,140.9366032,33.3432,28.9503,34.9959,54.522,122.3646446,185.0688,38.7732,19.32,0,56.53141447,31.755,74.1675,28.8792,17.7282,31.7421,14.3112,47.2458,66.276,54.1464,30.6675,38.241,30.9282,29.2068,10.5009,33.5745,171.1120349,113.4744,34.5318,31.416,10.4835,22.392,49.464,837.4495342
204,18.9993,0,16.3104,0,5.796,139.6032,0,6.7944,0,12.9168,3892099.704,246.2816314,59562.43638,8801.084118,2910.745099,61.347,10.14,15.7449,0,174.7551,0,29.0628,0,21.7728,12.189,44.496,9.126,0,0,0,0,29.9136,6.426,31.5549,25.6905,0,17.8134,0,0,57.5103,0,0,0,0,24.6672,25.0614,27.4266,0,0,0,0,9.6387,0,6.4584,9.6471,0,0,0,0,12.2196,0,394.251,14.6178,0,25.2252,31.5984,0,24.225,0,0,138.0414
205,202.0095,0,35.6352,235.4421,22.2075,16.194,0,12.1824,29.1924,0,30.2139,164.5566,106.9239181,106.4232,59370.92325,31.7655,21.0984,47.1135,47.2824,4544.39459,29.7507,0,0,0,56.592,93.6543,20.9898,80.06681014,0,16.242,18.198,10.8,17.2062,26.001,0,15.7536,0,0,10.0548,13.7295,5.2275,7.5726,0,14.7726,30.9375,110.7195,52.8006,0,22.896,10.6974,17.2146,21.456,0,60.6963,0,18.63,89.7324,5.421,0,64.2105,0,159.578018,54.3576,0,1829.464524,36.04418958,44.33815063,403.3230608,0,10.218,21.6294
206,45.5994,0,12.5685,0,0,15.1776,11.9871,8.568,0,15.81,59347.8527,71.73031521,1895.924545,20.7705,105.2724,20.31,15.7356,118.7688346,20.8362,208.347,148.7664,0,0,20.943,7.164,14.2464,0,10.6722,14.7291,28.17,0,13.182,24.702,45.7002,19.5075,11.1342,0,0,0,0,0,0,0,0,5.112,10.845,21.3822,0,9.6615,12.2256,25.029,0,23.544,15.8904,0,14.2044,55.536,12.9708,114.2178,89.256,17.1288,207.711,25.8093,7.14,7.6671,21.498,73.4337,28.188,23.9382,0,31.9458
207,13.182,23.814,82.7106,0,18.03983395,33,21.0276,32.226,35.181,15.9681,11.2437,0,13.5936,0,0,16.5249,16.3488,0,19.7964,11.661,146.685,15.6672,22.707,13.143,0,6.381,0,30.4152,5170.455348,18051.30875,57328.20262,100621.8904,466.1909975,61157.55988,93730.54054,62.2197,61.8168,0,3800.56458,6.21,10.1136,58.3416,3349.743611,0,27.2313,15.1956,42.84,21.0654,162.2625,5.9136,3.8232,0,24.5088,24.15485742,0,17.7429,38.34,10.248,65.268,0,22.374,9.105,6.48,7.5537,24.7608,9.5082,25.2282,20.52,12.528,18.9,33.714
208,307.0858184,13328.71719,112.644,729.3647461,9513.361694,88.749,1068.171645,1047.623106,108.1215564,293.178,55421.19696,1827.509443,25958.56887,41737.404,178708.8501,25463.66975,97670.78188,98519.73096,5868.459434,194133.3686,114546.8491,204537.0993,3449.944303,2848.468125,299.3531873,131166.0493,5835.785709,255.6393677,59988.26811,9965.358302,25148.50967,8234.39615,15961.93775,52733.90055,1178.502191,169.128,8736.454175,19202.98819,133363.104,89008.23856,109630.4161,3565.676856,57837.75173,542.619,5124.879487,2565.275979,384.1516479,2014.239983,1372.41498,506.1103982,139.4166431,2446.377878,202.281074,1129.224178,8492.249795,321.3358594,1352.207109,342298.2153,466.851,108394.993,51350.62836,237071.3322,17809.64824,42177.40228,152939.7905,8806.145186,1239.51,1339.342432,291067.5845,186953.4802,68762.93991
209,0,7.5915,97.692,17.955,83.0088,12.9816,38.763,59.7432,28.15581219,56.30480566,22.2162,0,47.7012,17.6841,36.363,10.182,21.357,22.815,7.5276,60.4929,25.575,25.395,12.1104,15.147,24.48,25.326,11.8503,18.6783,52.833,685.2586289,34.7775,747.2183639,25.0182,741.6877631,58817.55466,4854.06585,67.626,535.7757,795.5627918,73.1505,37.4532,0,4928.832799,415.5442047,11.65410022,29.0616,47.9838,100.701,9.3678,23.1696,24.64006256,18.35981859,46.4688,73.65748901,25.575,19.062,17.8164,67.64429773,38.88123772,29.1885,56.0955,34.335,19.4562,0,42.0609,12.8925,66.1449,88.3602,57.6639,32.2041,74.9133
210,205.3393529,0,49.776,0,0,0,0,119.7912,17.4114,0,95.0076,0,51.92397422,0,302.604443,14.3052,4.3911,12.8736,17.4783,92.58564935,29.4756,32.1405,0,0,26.7498,23.46,9.1638,20.4282,0,12.2544,0,0,128.2058207,0,0,19.8549,0,7.212,25.0992,13.2054,0,149.0544,0,0,11.8944,15.417,0,0,0,11.2728,14.6502,122.1168,0,0,0,0,35.1669,22.1796,42.3171,163.6044,19.5375,87.6174,36.4455,77.112,174.8067158,39.108,36.6135,1127.768907,45490.71389,71498.84328,75.5199
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58445.52008,0,0,0
212,80.6676,0,0,0,6.0465,28.353,0,0,22.593,22.1106,113035.405,35.0244,18.5484,14.79,13132.14642,25.1142,16.8201,42.6324,7.5033,1937.740796,46.4979,0,0,0,0,13.9167,0,0,7.9002,0,0,28.134,2294.387718,7.9662,0,18.8922,0,0,20.325,16.1325,0,175.8357,0,10.26,11.8059,7.986,0,130.482,0,0,0,13.23,23.6256,4.6992,264.4377,0,0,0,14.883,144.7275,0,47.04423516,60.5913,0,302.454,34.6275,215.4930051,3386.016334,50.9586,0,32.976
213,12.027,21.42,10.08,23.9418,11.6955,0,22.6935,15.237,0,36.8292,111.9582,14.1048,9.234,0,20.0538,87336.08928,80.2008,28647.90232,19.1574,1319.531638,27.06,11.6127,27.72,0,0,17.97,196.695,0,23.6952,16.5,0,13.9815,355.8242698,0,209.3355,0,0,0,0,0,25.1751,155.2849898,0,42.5163,10.4517,28.0401,0,0,209.2347,0,0,0,0,0,8.211,15.66,0,10.278,0,2463.367662,20.8608,7678.41502,26.52,22.677,29.9106,0,23.0175,23.16068086,0,0,23.5875
214,42.921,0,0,144.2307,18.078,14.0832,140.0982,17.2128,17.7795,10.737,46.17,13.8096,27.597,36.5796,61.3404,701.1866914,52.8216,518.6049609,0,155.2356,10.134,22.176,0,11.6196,21.357,7.887,18.2736,14.2128,17.238,0,0,0,0,0,12.615,11.1078,0,0,22.6632,11.1672,0,0,0,13.2756,31.5,0,0,0,27.1458,0,0,0,0,11.2068,0,16.7508,0,43.131,15.345,1070.141014,34.59,57989.78439,37.1424,14.5245,93.2934,19.32,0,180.9339,49.74,28.9926,126.3654
215,678.7099124,894.516,6846.179163,365.6462563,664.6113677,1825.66977,424.9032393,776.7748941,1207.932472,3281.0052,73.71,547.9717356,132.3765,397.2292129,29.9604,165.075,296.9757,130.092,172.2011862,7.866,1555.537487,105.0753,185.766,131.2055959,260137.5926,18583.68561,209.8305051,182.6388,10.6785,1712.83474,603.1142692,616.6691739,18.6924,5836.235861,55.25523647,196.4973399,10.6974,8.818599243,4752.135686,1410.849623,24.3645,9.177,23.7798,22.497,30.9282,23.8716,41627.78939,49.67440488,54.135,310.5184559,140.1488358,81.306,47.9964,44.8704,61.4694,16.2915,15.8832,1945.549962,986.5765037,272.835,57780.13959,421.2090753,1998.85896,1672.935138,3376.574108,866.5824,1937.37918,1953.575566,801.2364282,24.4224,203.835
216,2230.451844,29.859,523.683,19.44,31.926,32.742,0,71.823,18.759,30.927,136.092,0,2201.639405,93.65547711,99332.54637,221.2777734,162.708,7168.676109,529.8594646,57629.0967,503.5476621,5824.184832,24.96,30.927,12.75,15.84,21.024,27.225,35.235,27.594,30.24,21.582,25.857,51.912,44.03032471,0,0,28.188,41.151,33.6,15.81,12.75,0,30.78,37.728,217.6547963,41.994,37.791,25.74,10.647,0,21.141,0,0,18.63,14.58,21.87,18965.81005,153.594,1001.9506,15.21,1890.952794,110.745,2193.138762,2811.87649,184.71,39.27,3675.187462,11099.30428,208.386,859.3417969
217,26.9505,0,0,0,0,0,0,0,17.8398,28.4211,85.3329,0,57543.63255,392.3396297,173.0092491,66.7584,131.3865,17.5077,0,54.657,23.9925,0,0,0,17.3118,49.7493,27.1266,0,9.1476,34.6668,0,34.4844,21.1242,0,25.5645,0,0,0,0,0,15.8256,47.2668,10.6785,0,21.762,0,0,0,0,0,18.963,0,0,0,0,0,0,21.7998,0,0,0,130.5315,309.945,0,157.8096,9.3756,26.1387,55.7991,0,0,80.2695
