CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	shmotifs	topX	topXinNode
649	649	0	1	1	1	-1		0	0
650	650	0	1	1	1	-1		0	0
651	651	0	1	1	1	-1		0	0
654	654	0	1	1	1	-1		0	0
658	658	0	1	1	1	-1		0	0
659	659	0	1	1	1	-1	motif_163	0	0
660	660	0	1	1	1	-1		0	0
661	661	0	1	1	1	-1		0	0
667	667	0	1	1	1	-1		0	0
670	670	0	1	1	1	-1		0	0
674	674	0	1	1	1	-1		0	0
682	682	0	1	1	1	-1		0	0
683	683	0	1	1	1	-1	motif_123	0	0
684	684	0	1	1	1	-1		0	0
685	685	0	1	1	1	-1		0	0
689	689	0	1	1	1	-1		0	0
690	690	0	1	1	1	-1	motif_87	0	0
691	691	0	1	1	1	-1		0	0
693	693	0	1	1	1	-1		0	0
694	694	0	1	1	1	-1	motif_190	0	0
695	695	0	1	1	1	-1		0	0
704	704	0	1	1	1	-1		0	0
708	708	0	1	1	1	-1	motif_172	0	0
709	709	0	1	1	1	-1		0	0
710	710	0	1	1	1	-1	motif_132	0	0
713	713	0	1	1	1	-1		0	0
714	714	0	1	1	1	-1	motif_51	0	0
715	715	0	1	1	1	-1	motif_172	0	0
718	718	0	1	1	1	-1		0	0
721	721	0	1	1	1	-1		0	0
722	722	0	1	1	1	-1		0	0
725	725	0	1	1	1	-1		0	0
728	728	0	1	1	1	-1	motif_34	0	0
732	732	0	1	1	1	-1		0	0
734	734	0	1	1	1	-1	motif_132	0	0
735	735	0	1	1	1	-1		0	0
736	736	0	1	1	1	-1	motif_181	0	0
737	737	0	1	1	1	-1	motif_2	0	0
743	743	0	1	1	1	-1		0	0
745	745	0	1	1	1	-1		0	0
748	748	0	1	1	1	-1		0	0
749	749	0	1	1	1	-1		0	0
751	751	0	1	1	1	-1		0	0
752	752	0	1	1	1	-1		0	0
753	753	0	1	1	1	-1	motif_45	0	0
754	754	0	1	1	1	-1		0	0
756	756	0	1	1	1	-1	motif_128,motif_195	0	0
760	760	0	1	1	1	-1	motif_59	0	0
761	761	0	1	1	1	-1	motif_134	0	0
764	764	0	1	1	1	-1		0	0
767	767	0	1	1	1	-1		0	0
768	768	0	1	1	1	-1		0	0
769	769	0	1	1	1	-1	motif_113	0	0
773	773	0	1	1	1	-1	motif_123	0	0
776	776	0	1	1	1	-1		0	0
777	777	0	1	1	1	-1	motif_17	0	0
778	778	0	1	1	1	-1		0	0
781	781	0	1	1	1	-1		0	0
787	787	0	1	1	1	-1		0	0
789	789	0	1	1	1	-1	motif_123	0	0
791	791	0	1	1	1	-1		0	0
795	795	0	1	1	1	-1		0	0
796	796	0	1	1	1	-1	motif_165,motif_172	0	0
797	797	0	1	1	1	-1		0	0
799	799	0	1	1	1	-1		0	0
800	800	0	1	1	1	-1	motif_171	0	0
801	801	0	1	1	1	-1		0	0
807	807	0	1	1	1	-1		0	0
809	809	0	1	1	1	-1		0	0
812	812	0	1	1	1	-1		0	0
814	814	0	1	1	1	-1		0	0
815	815	0	1	1	1	-1	motif_140	0	0
817	817	0	1	1	1	-1	motif_34,motif_76	0	0
819	819	0	1	1	1	-1		0	0
822	822	0	1	1	1	-1		0	0
823	823	0	1	1	1	-1		0	0
825	825	0	1	1	1	-1		0	0
826	826	0	1	1	1	-1	motif_167,motif_76	0	0
827	827	0	1	1	1	-1	motif_19	0	0
828	828	0	1	1	1	-1		0	0
830	830	0	1	1	1	-1		0	0
831	831	0	1	1	1	-1	motif_130	0	0
833	833	0	1	1	1	-1	motif_123	0	0
835	835	0	1	1	1	-1		0	0
836	836	0	1	1	1	-1		0	0
839	839	0	1	1	1	-1	motif_155,motif_163	0	0
841	841	0	1	1	1	-1	motif_101	0	0
842	842	0	1	1	1	-1		0	0
845	845	0	1	1	1	-1		0	0
848	848	0	1	1	1	-1	motif_155	0	0
854	854	0	1	1	1	-1		0	0
855	855	0	1	1	1	-1		0	0
856	856	0	1	1	1	-1	motif_123	0	0
859	859	0	1	1	1	-1	motif_108	0	0
860	860	0	1	1	1	-1		0	0
861	861	0	1	1	1	-1		0	0
862	862	0	1	1	1	-1	motif_60	0	0
865	865	0	1	1	1	-1		0	0
866	866	0	1	1	1	-1		0	0
870	870	0	1	1	1	-1	motif_199	0	0
871	871	0	1	1	1	-1		0	0
872	872	0	1	1	1	-1		0	0
878	878	0	1	1	1	-1		0	0
882	882	0	1	1	1	-1		0	0
884	884	0	1	1	1	-1		0	0
885	885	0	1	1	1	-1		0	0
886	886	0	1	1	1	-1	motif_34	0	0
887	887	0	1	1	1	-1		0	0
888	888	0	1	1	1	-1		0	0
889	889	0	1	1	1	-1		0	0
892	892	0	1	1	1	-1		0	0
894	894	0	1	1	1	-1	motif_171	0	0
900	900	0	1	1	1	-1		0	0
901	901	0	1	1	1	-1		0	0
902	902	0	1	1	1	-1		0	0
903	903	0	1	1	1	-1		0	0
906	906	0	1	1	1	-1		0	0
908	908	0	1	1	1	-1		0	0
909	909	0	1	1	1	-1	motif_171	0	0
910	910	0	1	1	1	-1	motif_33	0	0
911	911	0	1	1	1	-1		0	0
912	912	0	1	1	1	-1		0	0
913	913	0	1	1	1	-1		0	0
916	916	0	1	1	1	-1		0	0
919	919	0	1	1	1	-1		0	0
920	920	0	1	1	1	-1		0	0
922	922	0	1	1	1	-1		0	0
923	923	0	1	1	1	-1		0	0
926	926	0	1	1	1	-1	motif_141	0	0
927	927	0	1	1	1	-1	motif_145	0	0
928	928	0	1	1	1	-1		0	0
929	929	0	1	1	1	-1		0	0
930	930	0	1	1	1	-1	motif_128	0	0
931	931	0	1	1	1	-1		0	0
932	932	0	1	1	1	-1	motif_172	0	0
933	933	0	1	1	1	-1		0	0
938	938	0	1	1	1	-1	motif_173	0	0
940	940	0	1	1	1	-1	motif_133	0	0
941	941	0	1	1	1	-1	motif_121	0	0
942	942	0	1	1	1	-1		0	0
946	946	0	1	1	1	-1		0	0
948	948	0	1	1	1	-1		0	0
950	950	0	1	1	1	-1	motif_153	0	0
951	951	0	1	1	1	-1		0	0
953	953	0	1	1	1	-1		0	0
954	954	0	1	1	1	-1		0	0
955	955	0	1	1	1	-1	motif_134,motif_92	0	0
956	956	0	1	1	1	-1		0	0
959	959	0	1	1	1	-1		0	0
962	962	0	1	1	1	-1		0	0
963	963	0	1	1	1	-1		0	0
964	964	0	1	1	1	-1		0	0
967	967	0	1	1	1	-1		0	0
969	969	0	1	1	1	-1		0	0
971	971	0	1	1	1	-1		0	0
973	973	0	1	1	1	-1		0	0
974	974	0	1	1	1	-1	motif_153,motif_173	0	0
975	975	0	1	1	1	-1	motif_104,motif_130	0	0
979	979	0	1	1	1	-1		0	0
980	980	0	1	1	1	-1	motif_34	0	0
981	981	0	1	1	1	-1		0	0
982	982	0	1	1	1	-1		0	0
985	985	0	1	1	1	-1		0	0
986	986	0	1	1	1	-1		0	0
987	987	0	1	1	1	-1		0	0
988	988	0	1	1	1	-1		0	0
991	991	0	1	1	1	-1	motif_172	0	0
993	993	0	1	1	1	-1	motif_19	0	0
995	995	0	1	1	1	-1		0	0
996	996	0	1	1	1	-1		0	0
1002	1002	0	1	1	1	-1		0	0
1005	1005	0	1	1	1	-1		0	0
1006	1006	0	1	1	1	-1	motif_163	0	0
1007	1007	0	1	1	1	-1		0	0
1008	1008	0	1	1	1	-1		0	0
1012	1012	0	1	1	1	-1		0	0
1013	1013	0	1	1	1	-1		0	0
1015	1015	0	1	1	1	-1	motif_134	0	0
1018	1018	0	1	1	1	-1	motif_172	0	0
1021	1021	0	1	1	1	-1		0	0
1022	1022	0	1	1	1	-1	motif_58	0	0
1025	1025	0	1	1	1	-1		0	0
1026	1026	0	1	1	1	-1	motif_30	0	0
1027	1027	0	1	1	1	-1		0	0
1028	1028	0	1	1	1	-1		0	0
1029	1029	0	1	1	1	-1		0	0
1031	1031	0	1	1	1	-1	motif_40	0	0
1039	1039	0	1	1	1	-1		0	0
1041	1041	0	1	1	1	-1		0	0
1045	1045	0	1	1	1	-1		0	0
1047	1047	0	1	1	1	-1	motif_64	0	0
1050	1050	0	1	1	1	-1	motif_55,motif_64	0	0
1053	1053	0	1	1	1	-1		0	0
1054	1054	0	1	1	1	-1	motif_92	0	0
1055	1055	0	1	1	1	-1		0	0
1056	1056	0	1	1	1	-1		0	0
1058	1058	0	1	1	1	-1	motif_121	0	0
1060	1060	0	1	1	1	-1		0	0
1062	1062	0	1	1	1	-1	motif_33	0	0
1063	1063	0	1	1	1	-1	motif_155,motif_196	0	0
1065	1065	0	1	1	1	-1		0	0
1069	1069	0	1	1	1	-1		0	0
1070	1070	0	1	1	1	-1		0	0
1074	1074	0	1	1	1	-1	motif_121	0	0
1075	1075	0	1	1	1	-1		0	0
1077	1077	0	1	1	1	-1		0	0
1078	1078	0	1	1	1	-1	motif_145,motif_87	0	0
1079	1079	0	1	1	1	-1		0	0
1082	1082	0	1	1	1	-1	motif_171	0	0
1089	1089	0	1	1	1	-1		0	0
1090	1090	0	1	1	1	-1		0	0
1092	1092	0	1	1	1	-1		0	0
1093	1093	0	1	1	1	-1		0	0
1095	1095	0	1	1	1	-1		0	0
1096	1096	0	1	1	1	-1		0	0
1097	1097	0	1	1	1	-1		0	0
1098	1098	0	1	1	1	-1		0	0
1099	1099	0	1	1	1	-1		0	0
1102	1102	0	1	1	1	-1		0	0
1104	1104	0	1	1	1	-1		0	0
1106	1106	0	1	1	1	-1		0	0
1107	1107	0	1	1	1	-1		0	0
1111	1111	0	1	1	1	-1		0	0
1113	1113	0	1	1	1	-1		0	0
1116	1116	0	1	1	1	-1	motif_75	0	0
1117	1117	0	1	1	1	-1		0	0
1120	1120	0	1	1	1	-1		0	0
1122	1122	0	1	1	1	-1		0	0
1123	1123	0	1	1	1	-1	motif_123	0	0
1124	1124	0	1	1	1	-1		0	0
1125	1125	0	1	1	1	-1		0	0
1126	1126	0	1	1	1	-1		0	0
1128	1128	0	1	1	1	-1		0	0
1129	1129	0	1	1	1	-1	motif_104,motif_130	0	0
1130	1130	0	1	1	1	-1	motif_74	0	0
1131	1131	0	1	1	1	-1		0	0
1132	1132	0	1	1	1	-1		0	0
1134	1134	0	1	1	1	-1	motif_167,motif_183	0	0
1135	1135	0	1	1	1	-1		0	0
1136	1136	0	1	1	1	-1		0	0
1138	1138	0	1	1	1	-1	motif_140	0	0
1139	1139	0	1	1	1	-1		0	0
1140	1140	0	1	1	1	-1	motif_104	0	0
1142	1142	0	1	1	1	-1		0	0
1144	1144	0	1	1	1	-1		0	0
1146	1146	0	1	1	1	-1		0	0
1148	1148	0	1	1	1	-1	motif_191	0	0
1151	1151	0	1	1	1	-1		0	0
1153	1153	0	1	1	1	-1		0	0
1154	1154	0	1	1	1	-1	motif_141	0	0
1156	1156	0	1	1	1	-1	motif_149	0	0
1157	1157	0	1	1	1	-1	motif_163,motif_182	0	0
1162	1162	0	1	1	1	-1		0	0
1163	1163	0	1	1	1	-1	motif_155	0	0
1164	1164	0	1	1	1	-1	motif_14,motif_153	0	0
1166	1166	0	1	1	1	-1		0	0
1167	1167	0	1	1	1	-1		0	0
1169	1169	0	1	1	1	-1		0	0
1170	1170	0	1	1	1	-1		0	0
1171	1171	0	1	1	1	-1		0	0
1172	1172	0	1	1	1	-1		0	0
1174	1174	0	1	1	1	-1		0	0
1175	1175	0	1	1	1	-1		0	0
1176	1176	0	1	1	1	-1	motif_172	0	0
1178	1178	0	1	1	1	-1	motif_86	0	0
1179	1179	0	1	1	1	-1		0	0
1180	1180	0	1	1	1	-1		0	0
1181	1181	0	1	1	1	-1	motif_155,motif_33	0	0
1184	1184	0	1	1	1	-1		0	0
1186	1186	0	1	1	1	-1		0	0
1191	1191	0	1	1	1	-1	motif_105	0	0
1193	1193	0	1	1	1	-1	motif_76	0	0
1194	1194	0	1	1	1	-1	motif_108	0	0
1195	1195	0	1	1	1	-1	motif_120	0	0
1196	1196	0	1	1	1	-1		0	0
1197	1197	0	1	1	1	-1		0	0
1199	1199	0	1	1	1	-1		0	0
1200	1200	0	1	1	1	-1	motif_108	0	0
1202	1202	0	1	1	1	-1	motif_64	0	0
1204	1204	0	1	1	1	-1	motif_139	0	0
1206	1206	0	1	1	1	-1		0	0
1207	1207	0	1	1	1	-1		0	0
1208	1208	0	1	1	1	-1		0	0
1211	1211	0	1	1	1	-1		0	0
1212	1212	0	1	1	1	-1		0	0
1213	1213	0	1	1	1	-1	motif_128	0	0
1215	1215	0	1	1	1	-1		0	0
1216	1216	0	1	1	1	-1		0	0
1220	1220	0	1	1	1	-1		0	0
1221	1221	0	1	1	1	-1		0	0
1222	1222	0	1	1	1	-1		0	0
1225	1225	0	1	1	1	-1	motif_76	0	0
1226	1226	0	1	1	1	-1		0	0
1227	1227	0	1	1	1	-1		0	0
1228	1228	0	1	1	1	-1		0	0
1231	1231	0	1	1	1	-1		0	0
1232	1232	0	1	1	1	-1		0	0
1233	1233	0	1	1	1	-1	motif_113,motif_66	0	0
1234	1234	0	1	1	1	-1		0	0
1236	1236	0	1	1	1	-1		0	0
1237	1237	0	1	1	1	-1		0	0
1239	1239	0	1	1	1	-1	motif_171	0	0
1240	1240	0	1	1	1	-1	motif_130,motif_167	0	0
1241	1241	0	1	1	1	-1	motif_74	0	0
1242	1242	0	1	1	1	-1		0	0
1244	1244	0	1	1	1	-1		0	0
1247	1247	0	1	1	1	-1		0	0
1248	1248	0	1	1	1	-1		0	0
1250	1250	0	1	1	1	-1		0	0
1251	1251	0	1	1	1	-1		0	0
1252	1252	0	1	1	1	-1		0	0
1255	1255	0	1	1	1	-1		0	0
1257	1257	0	1	1	1	-1		0	0
1258	1258	0	1	1	1	-1	motif_21	0	0
1259	1259	0	1	1	1	-1		0	0
1260	1260	0	1	1	1	-1		0	0
1261	1261	0	1	1	1	-1		0	0
1264	1264	0	1	1	1	-1		0	0
1265	1265	0	1	1	1	-1		0	0
1266	1266	0	1	1	1	-1	motif_94	0	0
1267	1267	0	1	1	1	-1	motif_199	0	0
1270	1270	0	1	1	1	-1		0	0
1272	1272	0	1	1	1	-1		0	0
1273	1273	0	1	1	1	-1		0	0
1274	1274	0	1	1	1	-1		0	0
1275	1275	0	1	1	1	-1		0	0
1277	1277	0	1	1	1	-1	motif_113,motif_66	0	0
1280	1280	0	1	1	1	-1	motif_115	0	0
1281	1281	0	1	1	1	-1		0	0
1282	1282	0	1	1	1	-1		0	0
1283	1283	0	1	1	1	-1		0	0
1285	1285	0	1	1	1	-1		0	0
1288	1288	0	1	1	1	-1	motif_30	0	0
1289	1289	0	1	1	1	-1		0	0
1290	1290	0	1	1	1	-1		0	0
1291	1291	0	1	1	1	-1		0	0
1292	1292	0	1	1	1	-1		0	0
1293	1293	0	1	1	1	-1		0	0
1296	1296	0	1	1	1	-1		0	0
1299	1299	0	1	1	1	-1		0	0
1300	1300	0	1	1	1	-1		0	0
1301	1301	0	1	1	1	-1		0	0
1302	1302	0	1	1	1	-1	motif_155,motif_92	0	0
1305	1305	0	1	1	1	-1	motif_155,motif_163	0	0
1307	1307	0	1	1	1	-1		0	0
1308	1308	0	1	1	1	-1		0	0
1309	1309	0	1	1	1	-1	motif_132	0	0
1311	1311	0	1	1	1	-1		0	0
1312	1312	0	1	1	1	-1		0	0
1316	1316	0	1	1	1	-1		0	0
1317	1317	0	1	1	1	-1		0	0
1320	1320	0	1	1	1	-1		0	0
1321	1321	0	1	1	1	-1		0	0
1323	1323	0	1	1	1	-1		0	0
1324	1324	0	1	1	1	-1	motif_74	0	0
1326	1326	0	1	1	1	-1	motif_172	0	0
1327	1327	0	1	1	1	-1		0	0
1329	1329	0	1	1	1	-1	motif_171	0	0
1330	1330	0	1	1	1	-1		0	0
1331	1331	0	1	1	1	-1		0	0
1332	1332	0	1	1	1	-1	motif_66	0	0
1334	1334	0	1	1	1	-1		0	0
1335	1335	0	1	1	1	-1		0	0
1336	1336	0	1	1	1	-1	motif_179,motif_86	0	0
1339	1339	0	1	1	1	-1		0	0
1341	1341	0	1	1	1	-1		0	0
1342	1342	0	1	1	1	-1	motif_86	0	0
1343	1343	0	1	1	1	-1		0	0
1344	1344	0	1	1	1	-1		0	0
1345	1345	0	1	1	1	-1	motif_156	0	0
1348	1348	0	1	1	1	-1		0	0
1349	1349	0	1	1	1	-1		0	0
1350	1350	0	1	1	1	-1		0	0
1352	1352	0	1	1	1	-1		0	0
1353	1353	0	1	1	1	-1		0	0
1354	1354	0	1	1	1	-1		0	0
1358	1358	0	1	1	1	-1	motif_40	0	0
1359	1359	0	1	1	1	-1		0	0
1361	1361	0	1	1	1	-1		0	0
1362	1362	0	1	1	1	-1		0	0
1363	1363	0	1	1	1	-1		0	0
1365	1365	0	1	1	1	-1		0	0
1366	1366	0	1	1	1	-1	motif_63	0	0
1367	1367	0	1	1	1	-1		0	0
1368	1368	0	1	1	1	-1	motif_33	0	0
1370	1370	0	1	1	1	-1		0	0
1371	1371	0	1	1	1	-1	motif_199	0	0
1372	1372	0	1	1	1	-1	motif_133	0	0
1374	1374	0	1	1	1	-1	motif_87	0	0
1375	1375	0	1	1	1	-1	motif_153	0	0
1377	1377	0	1	1	1	-1		0	0
1378	1378	0	1	1	1	-1	motif_86	0	0
1379	1379	0	1	1	1	-1		0	0
1381	1381	0	1	1	1	-1		0	0
1382	1382	0	1	1	1	-1	motif_155	0	0
1383	1383	0	1	1	1	-1	motif_34	0	0
1384	1384	0	1	1	1	-1	motif_134	0	0
1386	1386	0	1	1	1	-1	motif_123	0	0
1388	1388	0	1	1	1	-1		0	0
1389	1389	0	1	1	1	-1		0	0
1390	1390	0	1	1	1	-1		0	0
1391	1391	0	1	1	1	-1		0	0
1392	1392	0	1	1	1	-1		0	0
1393	1393	0	1	1	1	-1		0	0
1397	1397	0	1	1	1	-1		0	0
1398	1398	0	1	1	1	-1		0	0
1399	1399	0	1	1	1	-1	motif_140	0	0
1400	1400	0	1	1	1	-1		0	0
1401	1401	0	1	1	1	-1	motif_199,motif_55	0	0
1402	1402	0	1	1	1	-1		0	0
1403	1403	0	1	1	1	-1		0	0
1404	1404	0	1	1	1	-1	motif_117	0	0
1406	1406	0	1	1	1	-1	motif_30	0	0
1407	1407	0	1	1	1	-1		0	0
1408	1408	0	1	1	1	-1		0	0
1409	1409	0	1	1	1	-1		0	0
1410	1410	0	1	1	1	-1	motif_163	0	0
1413	1413	0	1	1	1	-1	motif_33	0	0
1415	1415	0	1	1	1	-1		0	0
1416	1416	0	1	1	1	-1	motif_120	0	0
1418	1418	0	1	1	1	-1		0	0
1419	1419	0	1	1	1	-1		0	0
1420	1420	0	1	1	1	-1		0	0
1421	1421	0	1	1	1	-1		0	0
1422	1422	0	1	1	1	-1		0	0
1424	1424	0	1	1	1	-1		0	0
1425	1425	0	1	1	1	-1		0	0
1426	1426	0	1	1	1	-1		0	0
1427	1427	0	1	1	1	-1		0	0
1430	1430	0	1	1	1	-1	motif_155,motif_92	0	0
1431	1431	0	1	1	1	-1	motif_34	0	0
1435	1435	0	1	1	1	-1		0	0
1436	1436	0	1	1	1	-1	motif_153	0	0
1439	1439	0	1	1	1	-1	motif_196	0	0
1440	1440	0	1	1	1	-1		0	0
1441	1441	0	1	1	1	-1		0	0
1445	1445	0	1	1	1	-1		0	0
1447	1447	0	1	1	1	-1		0	0
1448	1448	0	1	1	1	-1		0	0
1450	1450	0	1	1	1	-1		0	0
1451	1451	0	1	1	1	-1		0	0
1452	1452	0	1	1	1	-1	motif_84	0	0
1454	1454	0	1	1	1	-1		0	0
1456	1456	0	1	1	1	-1		0	0
1457	1457	0	1	1	1	-1	motif_117	0	0
1458	1458	0	1	1	1	-1	motif_104	0	0
1461	1461	0	1	1	1	-1	motif_100	0	0
1462	1462	0	1	1	1	-1	motif_155	0	0
1465	1465	0	1	1	1	-1	motif_67	0	0
1466	1466	0	1	1	1	-1	motif_127	0	0
1468	1468	0	1	1	1	-1	motif_196	0	0
1469	1469	0	1	1	1	-1	motif_196	0	0
1470	1470	0	1	1	1	-1		0	0
1471	1471	0	1	1	1	-1		0	0
1474	1474	0	1	1	1	-1	motif_128	0	0
1475	1475	0	1	1	1	-1		0	0
1478	1478	0	1	1	1	-1		0	0
1479	1479	0	1	1	1	-1		0	0
1481	1481	0	1	1	1	-1	motif_34	0	0
1482	1482	0	1	1	1	-1		0	0
1483	1483	0	1	1	1	-1		0	0
1484	1484	0	1	1	1	-1		0	0
1485	1485	0	1	1	1	-1		0	0
1486	1486	0	1	1	1	-1		0	0
1487	1487	0	1	1	1	-1		0	0
1488	1488	0	1	1	1	-1		0	0
1491	1491	0	1	1	1	-1	motif_34	0	0
1493	1493	0	1	1	1	-1		0	0
1495	1495	0	1	1	1	-1		0	0
1497	1497	0	1	1	1	-1		0	0
1498	1498	0	1	1	1	-1		0	0
1499	1499	0	1	1	1	-1		0	0
1500	1500	0	1	1	1	-1	motif_153	0	0
1501	1501	0	1	1	1	-1		0	0
1502	1502	0	1	1	1	-1		0	0
1504	1504	0	1	1	1	-1		0	0
1506	1506	0	1	1	1	-1		0	0
1510	1510	0	1	1	1	-1		0	0
1511	1511	0	1	1	1	-1		0	0
1512	1512	0	1	1	1	-1		0	0
1513	1513	0	1	1	1	-1		0	0
1514	1514	0	1	1	1	-1		0	0
1515	1515	0	1	1	1	-1	motif_123,motif_128	0	0
1516	1516	0	1	1	1	-1		0	0
1518	1518	0	1	1	1	-1		0	0
1520	1520	0	1	1	1	-1		0	0
1523	1523	0	1	1	1	-1		0	0
1524	1524	0	1	1	1	-1		0	0
1525	1525	0	1	1	1	-1	motif_155	0	0
1526	1526	0	1	1	1	-1	motif_123	0	0
1527	1527	0	1	1	1	-1	motif_167,motif_66	0	0
1528	1528	0	1	1	1	-1		0	0
1531	1531	0	1	1	1	-1	motif_86	0	0
1535	1535	0	1	1	1	-1		0	0
1536	1536	0	1	1	1	-1		0	0
1537	1537	0	1	1	1	-1		0	0
1539	1539	0	1	1	1	-1		0	0
1540	1540	0	1	1	1	-1	motif_132	0	0
1541	1541	0	1	1	1	-1	motif_138	0	0
1542	1542	0	1	1	1	-1	motif_140	0	0
1544	1544	0	1	1	1	-1		0	0
1546	1546	0	1	1	1	-1		0	0
1548	1548	0	1	1	1	-1		0	0
1549	1549	0	1	1	1	-1		0	0
1552	1552	0	1	1	1	-1		0	0
1553	1553	0	1	1	1	-1		0	0
1554	1554	0	1	1	1	-1		0	0
1556	1556	0	1	1	1	-1	motif_173	0	0
1558	1558	0	1	1	1	-1	motif_106	0	0
1560	1560	0	1	1	1	-1		0	0
1562	1562	0	1	1	1	-1		0	0
1563	1563	0	1	1	1	-1		0	0
1564	1564	0	1	1	1	-1		0	0
1568	1568	0	1	1	1	-1		0	0
1569	1569	0	1	1	1	-1		0	0
1570	1570	0	1	1	1	-1		0	0
1571	1571	0	1	1	1	-1	motif_34	0	0
1572	1572	0	1	1	1	-1		0	0
1573	1573	0	1	1	1	-1	motif_168	0	0
1574	1574	0	1	1	1	-1		0	0
1576	1576	0	1	1	1	-1		0	0
1577	1577	0	1	1	1	-1	motif_101,motif_191	0	0
1578	1578	0	1	1	1	-1		0	0
1579	1579	0	1	1	1	-1		0	0
1583	1583	0	1	1	1	-1		0	0
1584	1584	0	1	1	1	-1		0	0
1586	1586	0	1	1	1	-1		0	0
1587	1587	0	1	1	1	-1	motif_30	0	0
1588	1588	0	1	1	1	-1		0	0
1590	1590	0	1	1	1	-1		0	0
1591	1591	0	1	1	1	-1		0	0
1593	1593	0	1	1	1	-1	motif_123	0	0
1594	1594	0	1	1	1	-1		0	0
1595	1595	0	1	1	1	-1	motif_123	0	0
1596	1596	0	1	1	1	-1		0	0
1597	1597	0	1	1	1	-1		0	0
1598	1598	0	1	1	1	-1		0	0
1599	1599	0	1	1	1	-1	motif_140	0	0
1600	1600	0	1	1	1	-1		0	0
1603	1603	0	1	1	1	-1		0	0
1606	1606	0	1	1	1	-1	motif_163,motif_30	0	0
1607	1607	0	1	1	1	-1		0	0
1608	1608	0	1	1	1	-1	motif_123	0	0
1610	1610	0	1	1	1	-1		0	0
1611	1611	0	1	1	1	-1		0	0
1612	1612	0	1	1	1	-1		0	0
1613	1613	0	1	1	1	-1		0	0
1615	1615	0	1	1	1	-1		0	0
1616	1616	0	1	1	1	-1		0	0
1617	1617	0	1	1	1	-1	motif_163	0	0
1618	1618	0	1	1	1	-1		0	0
1619	1619	0	1	1	1	-1		0	0
1623	1623	0	1	1	1	-1		0	0
1624	1624	0	1	1	1	-1	motif_165	0	0
1625	1625	0	1	1	1	-1	motif_80	0	0
1626	1626	0	1	1	1	-1		0	0
1627	1627	0	1	1	1	-1		0	0
1629	1629	0	1	1	1	-1	motif_169	0	0
1630	1630	0	1	1	1	-1		0	0
1632	1632	0	1	1	1	-1		0	0
1633	1633	0	1	1	1	-1		0	0
1635	1635	0	1	1	1	-1		0	0
1636	1636	0	1	1	1	-1		0	0
1639	1639	0	1	1	1	-1	motif_169	0	0
1641	1641	0	1	1	1	-1		0	0
1642	1642	0	1	1	1	-1		0	0
1645	1645	0	1	1	1	-1		0	0
1646	1646	0	1	1	1	-1	motif_163	0	0
1647	1647	0	1	1	1	-1	motif_155,motif_163	0	0
1648	1648	0	1	1	1	-1		0	0
1649	1649	0	1	1	1	-1		0	0
1650	1650	0	1	1	1	-1		0	0
1653	1653	0	1	1	1	-1		0	0
1654	1654	0	1	1	1	-1		0	0
1655	1655	0	1	1	1	-1	motif_86	0	0
1658	1658	0	1	1	1	-1		0	0
1659	1659	0	1	1	1	-1	motif_155	0	0
1664	1664	0	1	1	1	-1		0	0
1665	1665	0	1	1	1	-1	motif_163	0	0
1667	1667	0	1	1	1	-1	motif_163	0	0
1673	1673	0	1	1	1	-1		0	0
1675	1675	0	1	1	1	-1		0	0
1677	1677	0	1	1	1	-1		0	0
1678	1678	0	1	1	1	-1		0	0
1679	1679	0	1	1	1	-1		0	0
1681	1681	0	1	1	1	-1		0	0
1683	1683	0	1	1	1	-1		0	0
1685	1685	0	1	1	1	-1		0	0
1686	1686	0	1	1	1	-1		0	0
1688	1688	0	1	1	1	-1		0	0
1689	1689	0	1	1	1	-1	motif_85	0	0
1690	1690	0	1	1	1	-1		0	0
1694	1694	0	1	1	1	-1		0	0
1697	1697	0	1	1	1	-1		0	0
1699	1699	0	1	1	1	-1		0	0
1700	1700	0	1	1	1	-1		0	0
1702	1702	0	1	1	1	-1		0	0
1703	1703	0	1	1	1	-1		0	0
1704	1704	0	1	1	1	-1		0	0
1706	1706	0	1	1	1	-1		0	0
1708	1708	0	1	1	1	-1		0	0
1709	1709	0	1	1	1	-1		0	0
1710	1710	0	1	1	1	-1		0	0
1711	1711	0	1	1	1	-1		0	0
1712	1712	0	1	1	1	-1	motif_30	0	0
1713	1713	0	1	1	1	-1	motif_199	0	0
1714	1714	0	1	1	1	-1		0	0
1717	1717	0	1	1	1	-1		0	0
1718	1718	0	1	1	1	-1	motif_40	0	0
1719	1719	0	1	1	1	-1	motif_14,motif_153	0	0
1721	1721	0	1	1	1	-1		0	0
1722	1722	0	1	1	1	-1		0	0
1723	1723	0	1	1	1	-1		0	0
1725	1725	0	1	1	1	-1		0	0
1726	1726	0	1	1	1	-1		0	0
1727	1727	0	1	1	1	-1		0	0
1728	1728	0	1	1	1	-1		0	0
1729	1729	0	1	1	1	-1		0	0
1730	1730	0	1	1	1	-1	motif_66	0	0
1731	1731	0	1	1	1	-1		0	0
1732	1732	0	1	1	1	-1	motif_86	0	0
1733	1733	0	1	1	1	-1		0	0
1734	1734	0	1	1	1	-1		0	0
1738	1738	0	1	1	1	-1	motif_163	0	0
1739	1739	0	1	1	1	-1		0	0
1740	1740	0	1	1	1	-1		0	0
1741	1741	0	1	1	1	-1		0	0
